time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
173.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
