time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
3.60        31.12       1.44        1.16        0.1910      0.00        99320.00    1.34        0.00        
3.61        31.14       1.45        1.17        0.1920      0.00        99840.00    1.36        0.00        
3.62        31.15       1.47        1.17        0.1930      0.00        100360.00   1.38        0.00        
3.63        31.18       1.49        1.19        0.1950      0.00        100880.00   1.40        0.00        
3.64        31.20       1.50        1.19        0.1950      0.00        101400.00   1.45        0.00        
3.65        31.20       1.50        1.19        0.1950      0.00        101400.00   1.45        0.00        
3.66        31.21       1.51        1.19        0.1960      0.00        101920.00   1.47        0.00        
3.67        31.24       1.54        1.21        0.1980      0.00        102440.00   1.50        0.00        
3.68        31.24       1.54        1.21        0.1980      0.00        102960.00   1.52        0.00        
3.69        31.27       1.56        1.22        0.1990      0.00        103480.00   1.54        0.00        
3.70        31.29       1.57        1.22        0.2000      0.00        103480.00   1.57        0.00        
3.71        31.29       1.57        1.22        0.2000      0.00        104000.00   1.59        0.00        
3.72        31.32       1.60        1.23        0.2010      0.00        104520.00   1.62        0.00        
3.73        31.34       1.61        1.23        0.2020      0.00        104520.00   1.64        0.00        
3.74        31.34       1.61        1.23        0.2020      0.00        105040.00   1.67        0.00        
3.75        31.35       1.62        1.24        0.2030      0.00        105560.00   1.69        0.00        
3.76        31.39       1.65        1.25        0.2040      0.00        106080.00   1.72        0.00        
3.77        31.40       1.66        1.25        0.2050      0.00        106080.00   1.75        0.00        
3.78        31.40       1.66        1.25        0.2050      0.00        106600.00   1.77        0.00        
3.79        31.44       1.69        1.26        0.2060      0.00        107120.00   1.80        0.00        
3.80        31.45       1.70        1.26        0.2070      0.00        107120.00   1.83        0.00        
3.81        31.45       1.70        1.26        0.2070      0.00        107640.00   1.86        0.00        
3.82        31.49       1.72        1.27        0.2080      0.00        108160.00   1.88        0.00        
3.83        31.49       1.72        1.27        0.2080      0.00        108160.00   1.91        0.00        
3.84        31.50       1.74        1.27        0.2090      0.00        108680.00   1.94        0.00        
3.85        31.54       1.76        1.28        0.2100      0.00        109200.00   1.97        0.00        
3.86        31.54       1.76        1.28        0.2100      0.00        109200.00   2.00        0.00        
3.87        31.57       1.79        1.29        0.2120      0.00        109720.00   2.03        0.00        
3.88        31.59       1.80        1.30        0.2130      0.00        110240.00   2.06        0.00        
3.89        31.61       1.81        1.30        0.2130      0.00        110760.00   2.09        0.00        
3.90        31.61       1.81        1.30        0.2130      0.00        110760.00   2.12        0.00        
3.91        31.65       1.84        1.31        0.2140      0.00        111280.00   2.15        0.00        
3.92        31.67       1.85        1.31        0.2150      0.00        111280.00   2.18        0.00        
3.93        31.68       1.87        1.32        0.2160      0.00        111800.00   2.21        0.00        
3.94        31.68       1.87        1.32        0.2160      0.00        112320.00   2.24        0.00        
3.95        31.72       1.89        1.33        0.2180      0.00        112840.00   2.27        0.00        
3.96        31.72       1.89        1.33        0.2180      0.00        113360.00   2.30        0.00        
3.97        31.74       1.91        1.33        0.2190      0.00        113880.00   2.34        0.00        
3.98        31.78       1.93        1.34        0.2200      0.00        113880.00   2.37        0.00        
3.99        31.80       1.95        1.35        0.2200      0.00        114400.00   2.40        0.00        
4.00        31.80       1.95        1.35        0.2200      0.00        114400.00   2.44        0.00        
4.01        31.82       1.96        1.35        0.2210      0.00        114920.00   2.47        0.00        
4.02        31.86       1.99        1.35        0.2220      0.00        114920.00   2.50        0.00        
4.03        31.88       2.00        1.36        0.2220      0.00        115440.00   2.54        0.00        
4.04        31.90       2.01        1.36        0.2230      0.00        115440.00   2.57        0.00        
4.05        31.92       2.03        1.36        0.2240      0.00        115960.00   2.61        0.00        
4.06        31.94       2.04        1.37        0.2250      0.00        116480.00   2.64        0.00        
4.07        31.96       2.06        1.38        0.2260      0.00        117000.00   2.68        0.00        
4.08        31.96       2.06        1.38        0.2260      0.00        117520.00   2.72        0.00        
4.09        32.00       2.08        1.39        0.2270      0.00        118040.00   2.79        0.00        
4.10        32.02       2.10        1.39        0.2280      0.00        118560.00   2.83        0.00        
4.11        32.04       2.11        1.39        0.2290      0.00        118560.00   2.83        0.00        
